/******************** DETECTOR TYPE: SHITOMASI****************/
/-------------------- DESCRIPTOR TYPE: BRISK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
/******************** DETECTOR TYPE: FAST****************/
/-------------------- DESCRIPTOR TYPE: BRISK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    5291,      2268,    12.1403,    12.6908, -0.550481,
    2,    5202,      2222,    13.1844,    12.3534,   0.83099,
    3,    5090,      2186,    16.1581,    12.3379,   3.82019,
    4,    5118,      2126,    13.7868,       12.7,   1.08679,
    5,    5180,      2235,    12.4891,    13.8295,  -1.34041,
    6,    5192,      2181,    13.4805,    12.1823,   1.29819,
    7,    5177,      2041,    13.5199,    12.9291,  0.590795,
    8,    5176,      2156,    13.5313,    12.3971,   1.13421,
    9,    5225,      2097,    11.8654,    12.4101, -0.544724,
   10,    5331,      2143,    11.7072,    13.8281,  -2.12098,
   11,    5351,      2216,    11.6056,    12.0998, -0.494151,
   12,    5244,      2248,    9.77463,    12.5922,  -2.81756,
   13,    5231,      2192,    9.31567,    11.6909,   -2.3752,
   14,    5286,      2241,    9.20908,    11.5016,  -2.29254,
   15,    5464,      2349,    8.23521,    11.1439,  -2.90874,
   16,    5464,      2426,    8.63378,    11.1636,  -2.52983,
   17,    5563,      2553,    10.9079,    10.5169,  0.391021,
   18,    5497,      2458,    8.43837,    11.7624,  -3.32403,
/******************** DETECTOR TYPE: FAST****************/
/-------------------- DESCRIPTOR TYPE: BRIEF-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    5291,      3141,    12.1403,    11.7503,   0.39009,
    2,    5202,      3127,    13.1844,    11.7583,   1.42603,
    3,    5090,      3072,    16.1581,     13.955,   2.20301,
    4,    5118,      3029,    13.7868,    13.1371,  0.649748,
    5,    5180,      3102,    12.4891,    14.8298,  -2.34065,
    6,    5192,      3103,    13.4805,    13.5942, -0.113665,
    7,    5177,      2985,    13.5199,    13.2774,  0.242454,
    8,    5176,      3021,    13.5313,    12.7751,  0.756225,
    9,    5225,      3055,    11.8654,    12.8008, -0.935408,
   10,    5331,      3003,    11.7072,    13.0092,  -1.30209,
   11,    5351,      3075,    11.6056,    11.8734, -0.267735,
   12,    5244,      3088,    9.77463,    11.5256,  -1.75092,
   13,    5231,      3093,    9.31567,    11.7066,  -2.39089,
   14,    5286,      3065,    9.20908,    10.6452,  -1.43608,
   15,    5464,      3135,    8.23521,    11.5312,  -3.29596,
   16,    5464,      3275,    8.63378,     10.323,  -1.68926,
   17,    5563,      3318,    10.9079,    9.89452,   1.01341,
   18,    5497,      3329,    8.43837,    11.5081,  -3.06971,
/******************** DETECTOR TYPE: FAST****************/
/-------------------- DESCRIPTOR TYPE: ORB-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    5291,      2897,    12.1403,    11.4727,  0.667657,
    2,    5202,      2833,    13.1844,    11.9439,   1.24041,
    3,    5090,      2853,    16.1581,    11.6627,    4.4954,
    4,    5118,      2781,    13.7868,    12.9669,  0.819897,
    5,    5180,      2864,    12.4891,    13.5727,  -1.08359,
    6,    5192,      2802,    13.4805,    12.2996,    1.1809,
    7,    5177,      2717,    13.5199,    13.5054, 0.0144838,
    8,    5176,      2804,    13.5313,     12.439,   1.09232,
    9,    5225,      2803,    11.8654,    12.1789, -0.313524,
   10,    5331,      2769,    11.7072,    13.2095,  -1.50235,
   11,    5351,      2821,    11.6056,    11.8508, -0.245179,
   12,    5244,      2823,    9.77463,     11.267,  -1.49241,
   13,    5231,      2830,    9.31567,    11.5372,  -2.22156,
   14,    5286,      2830,    9.20908,    10.6529,  -1.44381,
   15,    5464,      2912,    8.23521,    10.0177,  -1.78249,
   16,    5464,      3072,    8.63378,    10.2892,   -1.6554,
   17,    5563,      3054,    10.9079,    9.67816,   1.22978,
   18,    5497,      3102,    8.43837,    11.2685,  -2.83011,
/******************** DETECTOR TYPE: FAST****************/
/-------------------- DESCRIPTOR TYPE: FREAK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    5291,      2148,    12.1403,    12.0538, 0.0865223,
    2,    5202,      2185,    13.1844,    12.6011,  0.583234,
    3,    5090,      2233,    16.1581,    13.2302,   2.92785,
    4,    5118,      2062,    13.7868,    13.7752, 0.0115844,
    5,    5180,      2205,    12.4891,    13.0459, -0.556787,
    6,    5192,      2135,    13.4805,    12.1987,   1.28182,
    7,    5177,      2087,    13.5199,    12.9963,  0.523587,
    8,    5176,      2097,    13.5313,    12.5567,  0.974662,
    9,    5225,      2070,    11.8654,    12.8937,  -1.02832,
   10,    5331,      2101,    11.7072,    12.8249,  -1.11775,
   11,    5351,      2208,    11.6056,    12.2504, -0.644722,
   12,    5244,      2163,    9.77463,    12.1887,   -2.4141,
   13,    5231,      2147,    9.31567,    11.5554,  -2.23974,
   14,    5286,      2212,    9.20908,    11.0837,  -1.87461,
   15,    5464,      2273,    8.23521,    11.1409,  -2.90565,
   16,    5464,      2348,    8.63378,    11.2241,   -2.5903,
   17,    5563,      2397,    10.9079,    10.3661,  0.541834,
   18,    5497,      2376,    8.43837,    11.5605,  -3.12216,
